patch_id,num_cells,mean_cell_area,cell_density,cell_types
patch_patient_046_node_3_x_13344_y_6080.png,99,454.22222222222223,0.000377655029296875,{'generic_cell': 99}
patch_patient_022_node_4_x_11232_y_16992.png,147,754.2857142857143,0.000560760498046875,{'generic_cell': 147}
patch_patient_096_node_0_x_39072_y_8320.png,39,562.7435897435897,0.000148773193359375,{'generic_cell': 39}
patch_patient_073_node_1_x_4960_y_38528.png,24,616.125,9.1552734375e-05,{'generic_cell': 24}
patch_patient_096_node_0_x_27104_y_8544.png,76,603.4736842105264,0.0002899169921875,{'generic_cell': 76}
patch_patient_015_node_1_x_10464_y_37312.png,31,620.2258064516129,0.000118255615234375,{'generic_cell': 31}
patch_patient_060_node_3_x_8768_y_33952.png,42,648.7380952380952,0.00016021728515625,{'generic_cell': 42}
patch_patient_060_node_3_x_8128_y_34144.png,2,951.0,7.62939453125e-06,{'generic_cell': 2}
patch_patient_075_node_4_x_5472_y_20832.png,31,839.3870967741935,0.000118255615234375,{'generic_cell': 31}
patch_patient_099_node_4_x_19968_y_4000.png,8,487.75,3.0517578125e-05,{'generic_cell': 8}
patch_patient_073_node_1_x_3648_y_40672.png,25,862.16,9.5367431640625e-05,{'generic_cell': 25}
patch_patient_081_node_4_x_16704_y_10336.png,40,726.9,0.000152587890625,{'generic_cell': 40}
patch_patient_073_node_1_x_18880_y_17600.png,82,727.0731707317074,0.00031280517578125,{'generic_cell': 82}
patch_patient_022_node_4_x_11552_y_16576.png,61,777.6229508196722,0.000232696533203125,{'generic_cell': 61}
patch_patient_020_node_4_x_7744_y_27904.png,148,681.081081081081,0.0005645751953125,{'generic_cell': 148}
patch_patient_086_node_0_x_7264_y_14272.png,200,540.27,0.000762939453125,{'generic_cell': 200}
patch_patient_073_node_1_x_9824_y_38656.png,214,797.3317757009346,0.00081634521484375,{'generic_cell': 214}
patch_patient_073_node_1_x_3616_y_39776.png,22,617.5909090909091,8.392333984375e-05,{'generic_cell': 22}
patch_patient_039_node_1_x_7136_y_32736.png,217,758.6405529953917,0.000827789306640625,{'generic_cell': 217}
patch_patient_096_node_0_x_22400_y_4896.png,52,744.6153846153846,0.0001983642578125,{'generic_cell': 52}
patch_patient_052_node_1_x_14656_y_16448.png,177,736.7627118644068,0.000675201416015625,{'generic_cell': 177}
patch_patient_022_node_4_x_12512_y_43904.png,201,739.0497512437811,0.000766754150390625,{'generic_cell': 201}
patch_patient_099_node_4_x_19616_y_5216.png,41,684.9512195121952,0.000156402587890625,{'generic_cell': 41}
patch_patient_073_node_1_x_18688_y_18048.png,103,592.5533980582525,0.000392913818359375,{'generic_cell': 103}
patch_patient_041_node_0_x_14624_y_8416.png,62,537.0645161290323,0.00023651123046875,{'generic_cell': 62}
patch_patient_073_node_1_x_16640_y_17600.png,25,535.4,9.5367431640625e-05,{'generic_cell': 25}
patch_patient_073_node_1_x_4736_y_40704.png,20,836.25,7.62939453125e-05,{'generic_cell': 20}
patch_patient_099_node_4_x_25440_y_12384.png,99,499.0,0.000377655029296875,{'generic_cell': 99}
patch_patient_086_node_0_x_9088_y_10528.png,152,631.328947368421,0.000579833984375,{'generic_cell': 152}
patch_patient_042_node_3_x_3456_y_14464.png,86,443.2906976744186,0.00032806396484375,{'generic_cell': 86}
patch_patient_075_node_4_x_7456_y_40096.png,45,597.4444444444445,0.000171661376953125,{'generic_cell': 45}
patch_patient_096_node_0_x_33344_y_8256.png,34,513.9411764705883,0.00012969970703125,{'generic_cell': 34}
patch_patient_041_node_0_x_15104_y_13248.png,104,619.25,0.000396728515625,{'generic_cell': 104}
patch_patient_052_node_1_x_21760_y_10848.png,161,546.5093167701864,0.000614166259765625,{'generic_cell': 161}
patch_patient_017_node_2_x_12352_y_38624.png,54,589.074074074074,0.00020599365234375,{'generic_cell': 54}
patch_patient_081_node_4_x_7360_y_4224.png,194,552.7783505154639,0.00074005126953125,{'generic_cell': 194}
patch_patient_051_node_2_x_29984_y_12896.png,53,469.75471698113205,0.000202178955078125,{'generic_cell': 53}
patch_patient_012_node_0_x_4416_y_23744.png,13,646.3846153846154,4.9591064453125e-05,{'generic_cell': 13}
patch_patient_067_node_4_x_4864_y_32352.png,97,694.6701030927835,0.000370025634765625,{'generic_cell': 97}
patch_patient_080_node_1_x_4128_y_10720.png,47,626.468085106383,0.000179290771484375,{'generic_cell': 47}
patch_patient_052_node_1_x_12544_y_10592.png,210,816.0952380952381,0.00080108642578125,{'generic_cell': 210}
patch_patient_044_node_4_x_9248_y_6080.png,201,693.0348258706467,0.000766754150390625,{'generic_cell': 201}
patch_patient_062_node_2_x_15328_y_18080.png,25,816.88,9.5367431640625e-05,{'generic_cell': 25}
patch_patient_099_node_4_x_19552_y_3296.png,163,626.5766871165645,0.000621795654296875,{'generic_cell': 163}
patch_patient_038_node_2_x_7392_y_37440.png,234,646.0769230769231,0.00089263916015625,{'generic_cell': 234}
patch_patient_081_node_4_x_19392_y_11232.png,109,658.9174311926605,0.000415802001953125,{'generic_cell': 109}
patch_patient_092_node_1_x_32224_y_18656.png,113,379.5221238938053,0.000431060791015625,{'generic_cell': 113}
patch_patient_073_node_1_x_3904_y_38752.png,43,953.1860465116279,0.000164031982421875,{'generic_cell': 43}
patch_patient_086_node_4_x_5024_y_5792.png,0,0.0,0.0,{'generic_cell': 0}
patch_patient_042_node_3_x_22048_y_9312.png,64,611.09375,0.000244140625,{'generic_cell': 64}
patch_patient_073_node_1_x_20000_y_16992.png,35,1053.6571428571428,0.000133514404296875,{'generic_cell': 35}
patch_patient_040_node_2_x_20736_y_19104.png,74,639.3783783783783,0.00028228759765625,{'generic_cell': 74}
patch_patient_075_node_4_x_1472_y_38560.png,38,631.0263157894736,0.00014495849609375,{'generic_cell': 38}
patch_patient_092_node_1_x_25216_y_4672.png,213,591.5164319248827,0.000812530517578125,{'generic_cell': 213}
patch_patient_012_node_0_x_6496_y_26432.png,38,933.3157894736842,0.00014495849609375,{'generic_cell': 38}
patch_patient_039_node_1_x_9952_y_44288.png,148,860.7364864864865,0.0005645751953125,{'generic_cell': 148}
patch_patient_092_node_1_x_33792_y_18688.png,245,639.6244897959184,0.000934600830078125,{'generic_cell': 245}
patch_patient_062_node_2_x_2208_y_25472.png,166,694.710843373494,0.00063323974609375,{'generic_cell': 166}
patch_patient_012_node_0_x_4480_y_24352.png,20,604.25,7.62939453125e-05,{'generic_cell': 20}
patch_patient_073_node_1_x_16128_y_19872.png,24,698.2083333333334,9.1552734375e-05,{'generic_cell': 24}
patch_patient_099_node_4_x_17760_y_4352.png,11,527.3636363636364,4.1961669921875e-05,{'generic_cell': 11}
patch_patient_016_node_1_x_16640_y_17952.png,80,744.7875,0.00030517578125,{'generic_cell': 80}
patch_patient_042_node_3_x_22432_y_7808.png,46,625.7826086956521,0.00017547607421875,{'generic_cell': 46}
patch_patient_073_node_1_x_1792_y_41920.png,12,820.3333333333334,4.57763671875e-05,{'generic_cell': 12}
patch_patient_075_node_4_x_16640_y_19072.png,186,661.736559139785,0.00070953369140625,{'generic_cell': 186}
patch_patient_087_node_0_x_3808_y_9536.png,108,605.175925925926,0.0004119873046875,{'generic_cell': 108}
patch_patient_051_node_2_x_17536_y_19616.png,65,502.44615384615383,0.000247955322265625,{'generic_cell': 65}
patch_patient_080_node_1_x_36000_y_8384.png,135,459.1925925925926,0.000514984130859375,{'generic_cell': 135}
patch_patient_022_node_4_x_14976_y_17376.png,62,717.8548387096774,0.00023651123046875,{'generic_cell': 62}
patch_patient_073_node_1_x_6688_y_43744.png,24,892.375,9.1552734375e-05,{'generic_cell': 24}
patch_patient_086_node_4_x_16160_y_11712.png,187,587.0160427807486,0.000713348388671875,{'generic_cell': 187}
patch_patient_060_node_3_x_8352_y_38048.png,98,1139.969387755102,0.00037384033203125,{'generic_cell': 98}
patch_patient_046_node_3_x_27584_y_12736.png,181,491.3867403314917,0.000690460205078125,{'generic_cell': 181}
patch_patient_062_node_2_x_1696_y_28800.png,228,665.4517543859649,0.0008697509765625,{'generic_cell': 228}
patch_patient_088_node_1_x_9952_y_8736.png,148,608.0337837837837,0.0005645751953125,{'generic_cell': 148}
patch_patient_060_node_3_x_9856_y_31296.png,199,838.1959798994975,0.000759124755859375,{'generic_cell': 199}
patch_patient_042_node_3_x_2656_y_11712.png,130,456.7692307692308,0.00049591064453125,{'generic_cell': 130}
patch_patient_020_node_2_x_1120_y_32896.png,27,623.4074074074074,0.000102996826171875,{'generic_cell': 27}
patch_patient_017_node_2_x_12928_y_38368.png,78,542.2820512820513,0.00029754638671875,{'generic_cell': 78}
patch_patient_068_node_1_x_6208_y_16928.png,30,842.2,0.00011444091796875,{'generic_cell': 30}
patch_patient_017_node_2_x_14400_y_36960.png,114,750.8245614035088,0.00043487548828125,{'generic_cell': 114}
patch_patient_020_node_4_x_15424_y_27008.png,234,829.9145299145299,0.00089263916015625,{'generic_cell': 234}
patch_patient_062_node_2_x_21280_y_38944.png,29,649.7931034482758,0.000110626220703125,{'generic_cell': 29}
patch_patient_075_node_4_x_3680_y_38784.png,14,586.2857142857143,5.340576171875e-05,{'generic_cell': 14}
patch_patient_073_node_1_x_19136_y_16800.png,101,802.049504950495,0.000385284423828125,{'generic_cell': 101}
patch_patient_052_node_1_x_22784_y_7072.png,148,601.918918918919,0.0005645751953125,{'generic_cell': 148}
patch_patient_096_node_0_x_25248_y_6752.png,51,641.0196078431372,0.000194549560546875,{'generic_cell': 51}
patch_patient_022_node_4_x_16352_y_20384.png,2,473.0,7.62939453125e-06,{'generic_cell': 2}
patch_patient_092_node_1_x_34176_y_13504.png,205,659.390243902439,0.000782012939453125,{'generic_cell': 205}
patch_patient_087_node_0_x_4864_y_10816.png,226,594.1061946902655,0.00086212158203125,{'generic_cell': 226}
patch_patient_062_node_2_x_17760_y_21760.png,87,666.8620689655172,0.000331878662109375,{'generic_cell': 87}
patch_patient_073_node_1_x_2304_y_39360.png,11,898.6363636363636,4.1961669921875e-05,{'generic_cell': 11}
patch_patient_045_node_1_x_20832_y_9504.png,127,628.9527559055118,0.000484466552734375,{'generic_cell': 127}
patch_patient_096_node_0_x_25856_y_7104.png,69,648.9710144927536,0.000263214111328125,{'generic_cell': 69}
patch_patient_073_node_1_x_16416_y_19648.png,17,571.6470588235294,6.4849853515625e-05,{'generic_cell': 17}
patch_patient_046_node_4_x_6624_y_3200.png,178,845.376404494382,0.00067901611328125,{'generic_cell': 178}
patch_patient_012_node_0_x_4928_y_23904.png,30,579.4333333333333,0.00011444091796875,{'generic_cell': 30}
patch_patient_045_node_1_x_23232_y_13408.png,104,765.5961538461538,0.000396728515625,{'generic_cell': 104}
patch_patient_015_node_2_x_5120_y_27360.png,143,1006.048951048951,0.000545501708984375,{'generic_cell': 143}
patch_patient_096_node_0_x_23296_y_4704.png,45,519.0222222222222,0.000171661376953125,{'generic_cell': 45}
patch_patient_034_node_3_x_17632_y_24288.png,11,762.6363636363636,4.1961669921875e-05,{'generic_cell': 11}
patch_patient_052_node_1_x_23008_y_8832.png,115,630.8434782608696,0.000438690185546875,{'generic_cell': 115}
patch_patient_073_node_1_x_19872_y_34336.png,68,683.3235294117648,0.0002593994140625,{'generic_cell': 68}
patch_patient_010_node_4_x_18400_y_16352.png,166,780.6746987951807,0.00063323974609375,{'generic_cell': 166}
patch_patient_088_node_1_x_10624_y_9056.png,230,638.7304347826087,0.00087738037109375,{'generic_cell': 230}
patch_patient_022_node_4_x_13536_y_21248.png,85,675.2941176470588,0.000324249267578125,{'generic_cell': 85}
patch_patient_012_node_0_x_2592_y_25728.png,14,855.3571428571429,5.340576171875e-05,{'generic_cell': 14}
patch_patient_096_node_0_x_20608_y_7168.png,60,560.4,0.0002288818359375,{'generic_cell': 60}
patch_patient_073_node_1_x_2080_y_41568.png,65,713.3076923076923,0.000247955322265625,{'generic_cell': 65}
patch_patient_051_node_2_x_19040_y_17696.png,133,524.9624060150376,0.000507354736328125,{'generic_cell': 133}
patch_patient_051_node_2_x_16544_y_19232.png,67,398.7761194029851,0.000255584716796875,{'generic_cell': 67}
patch_patient_068_node_1_x_18944_y_24864.png,233,732.9742489270386,0.000888824462890625,{'generic_cell': 233}
patch_patient_041_node_0_x_27936_y_14368.png,187,641.4224598930481,0.000713348388671875,{'generic_cell': 187}
patch_patient_086_node_0_x_22848_y_17184.png,117,646.4700854700855,0.000446319580078125,{'generic_cell': 117}
patch_patient_017_node_1_x_19456_y_18112.png,10,631.5,3.814697265625e-05,{'generic_cell': 10}
patch_patient_087_node_0_x_14944_y_3584.png,44,427.5,0.0001678466796875,{'generic_cell': 44}
patch_patient_075_node_4_x_1664_y_20768.png,256,726.16796875,0.0009765625,{'generic_cell': 256}
patch_patient_096_node_0_x_25824_y_9792.png,49,611.0816326530612,0.000186920166015625,{'generic_cell': 49}
patch_patient_087_node_0_x_39872_y_14496.png,59,568.8813559322034,0.000225067138671875,{'generic_cell': 59}
patch_patient_038_node_2_x_10560_y_37408.png,41,651.0,0.000156402587890625,{'generic_cell': 41}
patch_patient_052_node_1_x_25344_y_19648.png,60,675.3833333333333,0.0002288818359375,{'generic_cell': 60}
patch_patient_096_node_0_x_23520_y_7744.png,55,597.2545454545455,0.000209808349609375,{'generic_cell': 55}
patch_patient_034_node_3_x_17664_y_23808.png,20,634.55,7.62939453125e-05,{'generic_cell': 20}
patch_patient_067_node_4_x_6208_y_31264.png,186,801.263440860215,0.00070953369140625,{'generic_cell': 186}
patch_patient_073_node_1_x_3232_y_39072.png,28,1016.3214285714286,0.0001068115234375,{'generic_cell': 28}
patch_patient_051_node_2_x_32128_y_12736.png,82,653.0243902439024,0.00031280517578125,{'generic_cell': 82}
patch_patient_081_node_4_x_19328_y_3488.png,75,605.9866666666667,0.000286102294921875,{'generic_cell': 75}
patch_patient_096_node_0_x_34400_y_10144.png,38,526.3421052631579,0.00014495849609375,{'generic_cell': 38}
patch_patient_092_node_1_x_33952_y_18304.png,120,557.0416666666666,0.000457763671875,{'generic_cell': 120}
patch_patient_099_node_4_x_24288_y_12800.png,39,530.8717948717949,0.000148773193359375,{'generic_cell': 39}
patch_patient_052_node_1_x_22144_y_7936.png,87,853.9770114942529,0.000331878662109375,{'generic_cell': 87}
patch_patient_044_node_4_x_9536_y_3840.png,64,662.59375,0.000244140625,{'generic_cell': 64}
patch_patient_020_node_4_x_18112_y_37632.png,197,717.1878172588832,0.000751495361328125,{'generic_cell': 197}
patch_patient_096_node_0_x_34848_y_5024.png,20,513.3,7.62939453125e-05,{'generic_cell': 20}
patch_patient_020_node_4_x_17216_y_30496.png,88,1033.9772727272727,0.000335693359375,{'generic_cell': 88}
patch_patient_042_node_3_x_7936_y_17184.png,53,615.8301886792453,0.000202178955078125,{'generic_cell': 53}
patch_patient_099_node_4_x_19712_y_3008.png,19,550.2105263157895,7.2479248046875e-05,{'generic_cell': 19}
patch_patient_073_node_1_x_2784_y_41088.png,37,797.1891891891892,0.000141143798828125,{'generic_cell': 37}
patch_patient_092_node_1_x_33216_y_16928.png,172,667.6279069767442,0.0006561279296875,{'generic_cell': 172}
patch_patient_099_node_4_x_20928_y_1920.png,46,648.4565217391304,0.00017547607421875,{'generic_cell': 46}
patch_patient_072_node_0_x_8832_y_46272.png,230,709.0782608695653,0.00087738037109375,{'generic_cell': 230}
patch_patient_081_node_4_x_4832_y_9664.png,179,647.2402234636871,0.000682830810546875,{'generic_cell': 179}
patch_patient_051_node_2_x_30496_y_14624.png,55,445.9818181818182,0.000209808349609375,{'generic_cell': 55}
patch_patient_051_node_2_x_19712_y_17440.png,119,553.9747899159664,0.000453948974609375,{'generic_cell': 119}
patch_patient_073_node_1_x_4608_y_44800.png,212,807.566037735849,0.0008087158203125,{'generic_cell': 212}
patch_patient_022_node_4_x_9792_y_21056.png,204,717.1862745098039,0.0007781982421875,{'generic_cell': 204}
patch_patient_068_node_1_x_8096_y_11008.png,218,720.7064220183486,0.00083160400390625,{'generic_cell': 218}
patch_patient_086_node_4_x_14336_y_12800.png,274,592.1058394160584,0.00104522705078125,{'generic_cell': 274}
patch_patient_010_node_4_x_14976_y_24192.png,41,752.2682926829268,0.000156402587890625,{'generic_cell': 41}
patch_patient_009_node_1_x_13760_y_37184.png,216,628.7546296296297,0.000823974609375,{'generic_cell': 216}
patch_patient_075_node_4_x_3744_y_38784.png,34,597.5882352941177,0.00012969970703125,{'generic_cell': 34}
patch_patient_073_node_1_x_20480_y_34592.png,137,821.0948905109489,0.000522613525390625,{'generic_cell': 137}
patch_patient_096_node_0_x_25120_y_8448.png,116,613.2327586206897,0.0004425048828125,{'generic_cell': 116}
patch_patient_062_node_2_x_1536_y_35360.png,87,643.6666666666666,0.000331878662109375,{'generic_cell': 87}
patch_patient_096_node_0_x_37760_y_4832.png,10,472.0,3.814697265625e-05,{'generic_cell': 10}
patch_patient_099_node_4_x_20160_y_4928.png,116,662.2672413793103,0.0004425048828125,{'generic_cell': 116}
patch_patient_073_node_1_x_18016_y_19104.png,186,842.3978494623656,0.00070953369140625,{'generic_cell': 186}
patch_patient_096_node_0_x_21344_y_4288.png,192,553.1510416666666,0.000732421875,{'generic_cell': 192}
patch_patient_012_node_0_x_4704_y_26816.png,24,592.625,9.1552734375e-05,{'generic_cell': 24}
patch_patient_020_node_2_x_5440_y_16192.png,202,778.6089108910891,0.00077056884765625,{'generic_cell': 202}
patch_patient_034_node_3_x_6816_y_29088.png,38,699.8421052631579,0.00014495849609375,{'generic_cell': 38}
patch_patient_052_node_1_x_24064_y_16992.png,90,677.5555555555555,0.00034332275390625,{'generic_cell': 90}
patch_patient_067_node_4_x_6528_y_30560.png,192,772.9635416666666,0.000732421875,{'generic_cell': 192}
patch_patient_099_node_4_x_20320_y_4192.png,181,626.8121546961326,0.000690460205078125,{'generic_cell': 181}
patch_patient_060_node_3_x_11776_y_29568.png,18,673.2222222222222,6.866455078125e-05,{'generic_cell': 18}
patch_patient_096_node_0_x_36800_y_3008.png,113,563.1681415929204,0.000431060791015625,{'generic_cell': 113}
patch_patient_052_node_1_x_23328_y_6560.png,97,567.1752577319587,0.000370025634765625,{'generic_cell': 97}
patch_patient_066_node_2_x_8384_y_23040.png,72,661.8055555555555,0.000274658203125,{'generic_cell': 72}
patch_patient_096_node_0_x_36768_y_6752.png,54,548.2962962962963,0.00020599365234375,{'generic_cell': 54}
patch_patient_073_node_1_x_8192_y_43904.png,61,645.5901639344262,0.000232696533203125,{'generic_cell': 61}
patch_patient_096_node_0_x_33536_y_2272.png,83,581.6626506024096,0.000316619873046875,{'generic_cell': 83}
patch_patient_099_node_4_x_19360_y_3904.png,16,534.6875,6.103515625e-05,{'generic_cell': 16}
patch_patient_016_node_1_x_13664_y_20096.png,164,738.5243902439024,0.0006256103515625,{'generic_cell': 164}
patch_patient_051_node_2_x_18784_y_20768.png,77,533.2987012987013,0.000293731689453125,{'generic_cell': 77}
patch_patient_051_node_2_x_14080_y_22560.png,190,523.1894736842105,0.00072479248046875,{'generic_cell': 190}
patch_patient_075_node_4_x_6944_y_32096.png,60,629.8833333333333,0.0002288818359375,{'generic_cell': 60}
patch_patient_073_node_1_x_5792_y_41760.png,22,646.4090909090909,8.392333984375e-05,{'generic_cell': 22}
patch_patient_022_node_4_x_12096_y_16448.png,33,868.5757575757576,0.000125885009765625,{'generic_cell': 33}
patch_patient_096_node_0_x_22688_y_7680.png,45,684.7777777777778,0.000171661376953125,{'generic_cell': 45}
patch_patient_075_node_4_x_6272_y_39936.png,113,537.6283185840708,0.000431060791015625,{'generic_cell': 113}
patch_patient_051_node_2_x_18112_y_20960.png,28,545.2142857142857,0.0001068115234375,{'generic_cell': 28}
patch_patient_020_node_4_x_16832_y_29504.png,142,752.6971830985915,0.00054168701171875,{'generic_cell': 142}
patch_patient_096_node_0_x_37152_y_8832.png,46,505.80434782608694,0.00017547607421875,{'generic_cell': 46}
patch_patient_096_node_0_x_33504_y_7680.png,37,553.4054054054054,0.000141143798828125,{'generic_cell': 37}
patch_patient_052_node_1_x_22528_y_8544.png,60,498.01666666666665,0.0002288818359375,{'generic_cell': 60}
patch_patient_017_node_2_x_13408_y_34272.png,214,671.5327102803739,0.00081634521484375,{'generic_cell': 214}
patch_patient_045_node_1_x_8896_y_14944.png,184,712.7826086956521,0.000701904296875,{'generic_cell': 184}
patch_patient_096_node_0_x_23424_y_9088.png,71,656.5774647887324,0.000270843505859375,{'generic_cell': 71}
patch_patient_052_node_1_x_10848_y_2560.png,143,581.965034965035,0.000545501708984375,{'generic_cell': 143}
patch_patient_017_node_2_x_8160_y_21056.png,249,477.9277108433735,0.000949859619140625,{'generic_cell': 249}
patch_patient_081_node_4_x_15520_y_14560.png,61,479.75409836065575,0.000232696533203125,{'generic_cell': 61}
patch_patient_073_node_1_x_8352_y_40320.png,111,592.8288288288288,0.000423431396484375,{'generic_cell': 111}
patch_patient_016_node_1_x_14240_y_32224.png,191,832.5130890052357,0.000728607177734375,{'generic_cell': 191}
patch_patient_088_node_1_x_5536_y_15296.png,56,553.5357142857143,0.000213623046875,{'generic_cell': 56}
patch_patient_066_node_2_x_4544_y_23936.png,38,913.8421052631579,0.00014495849609375,{'generic_cell': 38}
patch_patient_009_node_1_x_10720_y_42016.png,220,632.4090909090909,0.0008392333984375,{'generic_cell': 220}
patch_patient_073_node_1_x_7488_y_42240.png,32,764.40625,0.0001220703125,{'generic_cell': 32}
patch_patient_024_node_1_x_10816_y_42592.png,270,728.0888888888888,0.00102996826171875,{'generic_cell': 270}
patch_patient_096_node_0_x_31616_y_5728.png,102,656.0,0.00038909912109375,{'generic_cell': 102}
patch_patient_073_node_1_x_3680_y_41376.png,8,610.625,3.0517578125e-05,{'generic_cell': 8}
patch_patient_096_node_0_x_22400_y_7424.png,67,624.6567164179105,0.000255584716796875,{'generic_cell': 67}
patch_patient_096_node_0_x_32704_y_4000.png,121,618.8925619834711,0.000461578369140625,{'generic_cell': 121}
patch_patient_051_node_2_x_31264_y_13696.png,21,468.95238095238096,8.0108642578125e-05,{'generic_cell': 21}
patch_patient_073_node_1_x_2656_y_42656.png,64,667.140625,0.000244140625,{'generic_cell': 64}
patch_patient_075_node_4_x_3616_y_40224.png,19,748.1052631578947,7.2479248046875e-05,{'generic_cell': 19}
patch_patient_061_node_4_x_5568_y_42784.png,7,838.5714285714286,2.6702880859375e-05,{'generic_cell': 7}
patch_patient_017_node_2_x_6592_y_21024.png,108,726.2962962962963,0.0004119873046875,{'generic_cell': 108}
patch_patient_060_node_3_x_17568_y_44032.png,188,792.6010638297872,0.0007171630859375,{'generic_cell': 188}
patch_patient_041_node_0_x_10944_y_22720.png,57,719.0175438596491,0.000217437744140625,{'generic_cell': 57}
patch_patient_092_node_1_x_32480_y_17216.png,109,454.2844036697248,0.000415802001953125,{'generic_cell': 109}
patch_patient_016_node_1_x_13088_y_31264.png,148,815.9797297297297,0.0005645751953125,{'generic_cell': 148}
patch_patient_081_node_4_x_8896_y_4096.png,214,495.17289719626166,0.00081634521484375,{'generic_cell': 214}
patch_patient_061_node_4_x_12192_y_38592.png,215,765.1023255813953,0.000820159912109375,{'generic_cell': 215}
patch_patient_021_node_3_x_7264_y_16704.png,224,631.6428571428571,0.0008544921875,{'generic_cell': 224}
patch_patient_073_node_1_x_4096_y_42112.png,43,840.5813953488372,0.000164031982421875,{'generic_cell': 43}
patch_patient_051_node_2_x_16352_y_18720.png,337,462.52225519287833,0.001285552978515625,{'generic_cell': 337}
patch_patient_073_node_1_x_20160_y_18336.png,17,812.9411764705883,6.4849853515625e-05,{'generic_cell': 17}
patch_patient_024_node_1_x_6816_y_19008.png,244,728.8565573770492,0.0009307861328125,{'generic_cell': 244}
patch_patient_022_node_4_x_12512_y_38720.png,99,760.969696969697,0.000377655029296875,{'generic_cell': 99}
patch_patient_067_node_4_x_8640_y_29376.png,175,955.4285714285714,0.000667572021484375,{'generic_cell': 175}
patch_patient_073_node_1_x_4384_y_41376.png,20,707.5,7.62939453125e-05,{'generic_cell': 20}
patch_patient_073_node_1_x_13344_y_31840.png,201,927.8557213930349,0.000766754150390625,{'generic_cell': 201}
patch_patient_096_node_0_x_32000_y_4608.png,72,547.5972222222222,0.000274658203125,{'generic_cell': 72}
patch_patient_068_node_1_x_12416_y_29248.png,230,781.8782608695652,0.00087738037109375,{'generic_cell': 230}
patch_patient_052_node_1_x_22208_y_9184.png,167,470.4670658682635,0.000637054443359375,{'generic_cell': 167}
patch_patient_073_node_1_x_19264_y_18720.png,34,637.6176470588235,0.00012969970703125,{'generic_cell': 34}
patch_patient_087_node_0_x_32768_y_9056.png,213,674.3521126760563,0.000812530517578125,{'generic_cell': 213}
patch_patient_051_node_2_x_20096_y_18432.png,215,452.10232558139535,0.000820159912109375,{'generic_cell': 215}
patch_patient_073_node_1_x_8128_y_40704.png,44,930.5454545454545,0.0001678466796875,{'generic_cell': 44}
patch_patient_080_node_1_x_6272_y_8768.png,151,635.317880794702,0.000576019287109375,{'generic_cell': 151}
patch_patient_045_node_1_x_16384_y_19168.png,140,674.8285714285714,0.0005340576171875,{'generic_cell': 140}
patch_patient_052_node_1_x_22336_y_7488.png,157,497.54777070063693,0.000598907470703125,{'generic_cell': 157}
patch_patient_073_node_1_x_13536_y_38720.png,121,764.2066115702479,0.000461578369140625,{'generic_cell': 121}
patch_patient_045_node_1_x_9632_y_12864.png,125,817.832,0.000476837158203125,{'generic_cell': 125}
patch_patient_009_node_1_x_11744_y_25280.png,173,629.5202312138729,0.000659942626953125,{'generic_cell': 173}
patch_patient_051_node_2_x_17440_y_21024.png,40,440.55,0.000152587890625,{'generic_cell': 40}
patch_patient_066_node_2_x_6752_y_35040.png,89,1073.1460674157304,0.000339508056640625,{'generic_cell': 89}
patch_patient_073_node_1_x_7616_y_42112.png,18,658.1111111111111,6.866455078125e-05,{'generic_cell': 18}
